person_id,person_id,a_name,a_city,a_prov,a_country,a_email_server,a_email_server_cleaned
3556,24811,university texas san antonio,san antonio,texas,united states,utsa.edu,utsa
1355,6260,george mason university,fairfax,virginia,united states,gmu.edu,gmu
1942,9779,acadia university,wolfville,ns,canada,acadiau.ca,acadiau
5268,39801,grenoble ecole de management,grenoble,,france,orange.fr,orange
3074,19793,new york university,new york,new york,united states,stern.nyu.edu,nyu
6822,51333,stockholm school economics,stockholm,,sweden,ratio.se,ratio
1236,5674,hec university lausanne,lausanne,vaud,switzerland,unil.ch,unil
3604,25143,kyoto university,kyoto,kyoto,japan,gsm.kyoto-u.ac.jp,kyoto-u
7540,55736,university alabama tuscaloosa,tuscaloosa,louisiana,united states,crimson.ua.edu,ua
6483,48525,university texas dallas,richardson,texas,united states,utdallas.edu,utdallas
9163,59144,indiana university kelley school,bloomington,indiana,united states,indiana.edu,indiana
9006,58856,leadership effect,saint louis,missouri,united states,leadership-effect.com,leadership-effect
8649,58075,university ca' foscari venice,venice,,italy,unive.it,unive
9313,59458,university kansas,lawrence,kansas,united states,hotmail.com,hotmail
3383,22882,tilburg university,tilburg,,netherlands,uvt.nl,uvt
3982,28795,university munich,munich,,germany,bwl.lmu.de,lmu
8481,57765,hec paris,jouy en josas,,france,hec.fr,hec
6838,51423,vu university amsterdam,amsterdam,,netherlands,vu.nl,vu
111,496,university washington tacoma,tacoma,washington,united states,uw.edu,uw
2414,14045,state university new york oswego,oswego,new york,united states,oswego.edu,oswego
3780,26718,university st gallen,st. gallen,,switzerland,unisg.ch,unisg
6924,51925,hofstra university,hempstead,new york,united states,HOFSTRA.EDU,EDU
5083,38475,utrecht university,utrecht,,netherlands,uu.nl,uu
2,5,skidmore college,saratoga springs,new york,united states,skidmore.edu,skidmore
6166,46593,babson college,babson park,massachusetts,united states,babson.edu,babson
5680,42843,murdoch university,perth,,australia,murdoch.edu.au,murdoch
8805,58430,anglia ruskin university,chelmsford,,united kingdom,anglia.ac.uk,anglia
6916,51901,incae business school,alajuela,managua,nicaragua,incae.edu,incae
1745,8457,iowa state university,ames,iowa,united states,iastate.edu,iastate
5034,38168,university autonoma del estado de mexico,toluca,edo. de mexico,mexico,yahoo.com.mx,yahoo
4204,30505,university exeter,exeter,,united kingdom,ex.ac.uk,ex
482,2073,city university hong kong,kowloon,kowloon,hong kong,cityu.edu.hk,cityu
5912,44445,maastricht university,maastricht,the netherlands,netherlands,maastrichtuniversity.nl,maastrichtuniversity
5638,42610,college new jersey,ewing,new jersey,united states,tcnj.edu,tcnj
2863,17768,arizona state university,tempe,arizona,united states,asu.edu,asu
243,1042,ie business school,madrid,,spain,ie.edu,ie
456,1977,stockholm school economics,stockholm,,sweden,hhs.se,hhs
6372,47848,university washington seattle,seattle,washington,united states,uw.edu,uw
5537,42040,university albany state university new york,albany,new york,united states,albany.edu,albany
5236,39565,university twente,utrecht,,netherlands,hofp.nl,hofp
5202,39320,university canberra,canberra,act,australia,apsc.gov.au,gov
2332,13347,essec business school,cergy pontoise,,france,essec.edu,essec
4812,35972,darmstadt university technology,darmstadt,,germany,tim.tu-darmstadt.de,tu-darmstadt
2710,16080,university michigan,ann arbor,michigan,united states,umich.edu,umich
6820,51322,esade,barcelona,,spain,esade.edu,esade
293,1248,university buffalo state university new york,buffalo,new york,united states,buffalo.edu,buffalo
3697,25906,mannheim university,mannheim,,germany,rumms.uni-mannheim.de,uni-mannheim
4347,31808,warwick business school,coventry,westmidlands,united kingdom,wbs.ac.uk,wbs
2590,14942,korea university,seoul,,south korea,korea.ac.kr,korea
9412,59678,university houston,houston,texas,united states,bauer.uh.edu,uh
7775,56378,university georgia,athens,georgia,united states,uga.edu,uga
6477,48485,harvard university,boston,massachusetts,united states,hbs.edu,hbs
277,1191,western university,london,on,canada,ivey.uwo.ca,uwo
848,3910,california state university san marcos,oceanside,california,united states,csusm.edu,csusm
6768,50930,university cristobal colon,veracruz,ver,mexico,gmail.com,gmail
4474,33097,university southern california,los angeles,california,united states,marshall.usc.edu,usc
3615,25219,baruch college city university new york,new york,new york,united states,baruch.cuny.edu,cuny
9168,59155,korea university,guri si,gyeonggi-do,south korea,gmail.com,gmail
5106,38656,university california berkeley,albany,california,united states,haas.berkeley.edu,berkeley
6237,47031,silesian university technology,gliwice,,poland,polsl.pl,polsl
4893,36979,oregon state university,corvallis,oregon,united states,oregonstate.edu,oregonstate
9215,59236,lagos business school,victoria island lagos,,nigeria,lbs.edu.ng,lbs
5603,42395,unlv,las vegas,nevada,united states,yahoo.com,yahoo
18,108,monash university,caulfield,victoria,australia,monash.edu,monash
3056,19691,dartmouth college,hanover,new hampshire,united states,tuck.dartmouth.edu,dartmouth
4759,35491,university london,egham,surrey,united kingdom,rhul.ac.uk,rhul
2931,18431,university cambridge,cambridge,,united kingdom,cam.ac.uk,cam
4789,35806,university minnesota,minneapolis,minnesota,united states,umn.edu,umn
5302,40062,kedge business school,marseille,,france,euromed-management.com,euromed-management
2173,11824,australian national university,canberra,act,australia,anu.edu.au,anu
2558,14771,ohio state university,columbus,ohio,united states,osu.edu,osu
9226,59265,university nebraska kearney,kearney,nebraska,united states,unk.edu,unk
2437,14132,texas a m university,college station,texas,united states,mays.tamu.edu,tamu
24,130,harvard university,boston,massachusetts,united states,hbs.edu,hbs
4608,34055,duke university,durham,north carolina,united states,duke.edu,duke
2694,15893,simon fraser university,vancouver,bc,canada,sfu.ca,sfu
2424,14083,santa clara university,santa clara,california,united states,terrigriffith.com,terrigriffith
2329,13305,massachusetts institute technology,cambridge,massachusetts,united states,mit.edu,mit
1435,6614,case western reserve university,lakewood,ohio,united states,case.edu,case
9236,59279,university nebraska kearney,kearney,nebraska,united states,gmail.com,gmail
4197,30456,drake university,des moines,iowa,united states,drake.edu,drake
8010,56857,rwth aachen university,aachen,nrw,germany,win.rwth-aachen.de,rwth-aachen
8937,58729,warwick business school,warwick,,united kingdom,wbs.ac.uk,wbs
1420,6543,new york university,new york,new york,united states,stern.nyu.edu,nyu
2075,10910,university tulsa,tulsa,oklahoma,united states,utulsa.edu,utulsa
7702,56216,autonoma university barcelona,barcelona,,spain,uab.es,uab
3646,25411,insead,fontainebleau,,france,insead.edu,insead
1270,5845,suffolk university,boston,massachusetts,united states,suffolk.edu,suffolk
9198,59201,william davidson institute university michigan,ann arbor,michigan,united states,umich.edu,umich
387,1637,mcgill university,westmount,qc,canada,mcgill.ca,mcgill
6125,46416,brigham young university,provo,utah,united states,byu.edu,byu
1274,5866,queen university,kingston,on,canada,business.queensu.ca,queensu
5622,42509,harvard university,boston,massachusetts,united states,hbs.edu,hbs
4460,33021,indiana university purdue university columbus,columbus,indiana,united states,iupuc.edu,iupuc
5596,42377,university michigan,ann arbor,michigan,united states,umich.edu,umich
4201,30496,university lille 1,lille,,france,iae.univ-lille1.fr,univ-lille1
2616,15116,imd,lausanne,,switzerland,imd.org,imd
5372,40582,sun yat sen university,guangzhou,guangdong,china,mail.sysu.edu.cn,sysu
984,4616,imperial college london,london,,united kingdom,imperial.ac.uk,imperial
6557,49077,drexel university,philadelphia,pennsylvania,united states,drexel.edu,drexel
1000,4672,coastal carolina university,conway,south carolina,united states,coastal.edu,coastal
7273,53960,university wollongong dubai,dubai,dubai,united arab emirates,uowdubai.ac.ae,uowdubai
1694,8130,new york university,brooklyn,new york,united states,nyu.edu,nyu
4835,36192,university illinois,champaign,illinois,united states,illinois.edu,illinois
857,3961,michigan state university,east lansing,michigan,united states,msu.edu,msu
5745,43298,johannes kepler university,linz,upper austria,austria,yahoo.com,yahoo
16,88,new mexico state university,las cruces,new mexico,united states,msn.com,msn
2494,14376,york university / itesm,toronto,on,canada,schulich.yorku.ca,yorku
7434,55137,aston business school,birmingham,,united kingdom,aston.ac.uk,aston
6415,48097,free university berlin,berlin,,germany,fu-berlin.de,fu-berlin
6126,46423,east tennessee state university,johnson city,tennessee,united states,etsu.edu,etsu
1142,5291,university washington,seattle,washington,united states,uw.edu,uw
813,3737,victoria university wellington,wellington,,new zealand,vuw.ac.nz,vuw
1359,6282,peking university,beijing,,china,gsm.pku.edu.cn,pku
9362,59568,ryerson university,toronto,on,canada,ryerson.ca,ryerson
3790,26808,university manchester,manchester,,united kingdom,manchester.ac.uk,manchester
4458,33011,university nottingham ningbo china,ningbo,zhejiang,china,nottingham.edu.cn,nottingham
127,567,pennsylvania state university,university park,pennsylvania,united states,psu.edu,psu
3935,28334,miami university ohio,oxford,ohio,united states,muohio.edu,muohio
5522,41926,xi'an jiaotong university,xi an,shaanxi,china,mail.xjtu.edu.cn,xjtu
3540,24537,university otago,dunedin,,new zealand,otago.ac.nz,otago
720,3224,university california irvine,irvine,california,united states,uci.edu,uci
9498,60015,emc corporation,.,,united states,emc.com,emc
2277,12867,university rovira i virgili,reus,tarragona,spain,urv.cat,urv
1724,8320,university alabama birmingham,birmingham,alabama,united states,uab.edu,uab
7770,56367,catholic health initiatives,englewood,colorado,united states,catholichealth.net,catholichealth
6925,51930,bocconi university,milan,lombardia,italy,phd.unibocconi.it,unibocconi
9091,59008,university de buenos aires,buenos aires,,argentina,agro.uba.ar,uba
8286,57403,university richmond,richmond,virginia,united states,richmond.edu,richmond
8792,58414,tongji university,shanghai,#name?,china,vip.163.com,163
4607,34051,rutgers university,newark,new jersey,united states,business.rutgers.edu,rutgers
4709,35044,university wisconsin eau claire,eau claire,wisconsin,united states,uwec.edu,uwec
8924,58699,nru higher school economics,moscow,,russian federation,gmail.com,gmail
4349,31828,university leeds,leeds,west yorkshire,united kingdom,leeds.ac.uk,leeds
429,1818,dartmouth college,hanover,new hampshire,united states,dartmouth.edu,dartmouth
1138,5273,tilburg university / erasmus university,tilburg,,netherlands,uvt.nl,uvt
2250,12540,seinan gakuin university,fukuoka,,japan,seinan-gu.ac.jp,seinan-gu
7864,56581,indiana university purdue university indianapolis,indianapolis,indiana,united states,iupui.edu,iupui
3158,20393,university catolica portuguesa,lisbon,,portugal,ucp.pt,ucp
1718,8263,harvard university,boston,massachusetts,united states,hbs.edu,hbs
8498,57795,boston college,chestnut hill,massachusetts,united states,bc.edu,bc
4913,37293,mit sloan,cambridge,massachusetts,united states,catalini.com,catalini
9025,58890,city university london,london,london,united kingdom,city.ac.uk,city
2539,14672,imperial college london,london,greater london,united kingdom,imperial.ac.uk,imperial
2107,11244,cleveland state university,cleveland,ohio,united states,csuohio.edu,csuohio
8140,57122,johann wolfgang goethe university frankfurt,frankfurt,,germany,stud.uni-frankfurt.de,uni-frankfurt
9435,59780,accela inc,,,united states,accela.com,accela
1023,4755,nyenrode business university,breukelen,,netherlands,nyenrode.nl,nyenrode
3295,21905,korea university,seoul,,south korea,korea.ac.kr,korea
5203,39324,university warwick,coventry,,united kingdom,wbs.ac.uk,wbs
4373,32119,ghent university,gent,,belgium,ugent.be,ugent
2724,16217,monash university,clayton,victoria,australia,monash.edu,monash
6145,46497,lmu munich,munich,,germany,lmu.de,lmu
7905,56662,milan state university,milan,,italy,unimi.it,unimi
3041,19631,delaware state university,dover,delaware,united states,desu.edu,desu
3509,24305,johannes kepler university,linz,,austria,jku.at,jku
6610,49477,london business school,london,,united kingdom,london.edu,london
3496,24192,queensland university technology,brisbane,qld,australia,qut.edu.au,qut
4985,37692,university amsterdam,amsterdam,,netherlands,uva.nl,uva
1860,9163,hong kong baptist university,hong kong,,hong kong,hkbu.edu.hk,hkbu
4868,36629,neoma business school,reims,,france,neoma-bs.fr,neoma-bs
6804,51260,northeastern university,melrose,massachusetts,united states,ucalgary.ca,ucalgary
8300,57437,none,philadelphia,pennsylvania,united states,gmail.com,gmail
3998,28905,bocconi university,milano,milano,italy,unibocconi.it,unibocconi
1535,7123,university st gallen,st. gallen,,switzerland,unisg.ch,unisg
3007,19485,nanyang technological university,singapore,,singapore,ntu.edu.sg,ntu
2084,11013,university south australia,adelaide,sa,australia,unisa.edu.au,unisa
3902,28005,duke university,durham,north carolina,united states,duke.edu,duke
7538,55734,johns hopkins university,baltimore,maryland,united states,jhu.edu,jhu
8411,57648,university leipzig,leipzig,,germany,wifa.uni-leipzig.de,uni-leipzig
3746,26325,national university singapore,singapore,,singapore,gmail.com,gmail
7342,54432,ramon llull university,barcelona,,spain,esade.edu,esade
2897,18062,deakin university,burwood,victoria,australia,deakin.edu.au,deakin
3652,25450,depaul university,homewood,illinois,united states,gmail.com,gmail
1424,6550,georgia institute technology,atlanta,georgia,united states,gatech.edu,gatech
