person_id,a_name,a_city,a_prov,a_country,a_email_server,a_email_server_cleaned
57512,colorado technical university,castle rock,colorado,united states,hotmail.com,hotmail
57513,deakin university,melbourne,victoria,australia,deakin.edu.au,deakin
57514,indian institute management ahmedabad,ahmedabad,gujarat,india,iimahd.ernet,ernet
57516,nanyang technical university,singapore,,singapore,gmail.com,gmail
57517,purdue university west lafayette,west lafayette,indiana,united states,purdue.edu,purdue
57519,shandong university / ludong university,jinan,shandong,china,163.com,163
57521,university minnesota,minneapolis,minnesota,united states,umn.edu,umn
57522,metal industries research development centre,kaohsiung,,taiwan,mail.mirdc.org.tw,mirdc
57523,havard university,cambridge,massachusetts,united states,hsph.harvard.edu,harvard
57526,pennsylvania state university,university park,pa,united states,psu.edu,psu
57532,singapore university technology and design,singapore,,singapore,sutd.edu.sg,sutd
57533,wharton school university pennsylvania,philadelphia,pennsylvania,united states,wharton.upenn.edu,upenn
57534,glasgow caledonian university,lanarkshire,,united kingdom,gcu.ac.uk,gcu
57536,singapore university technology and design,singapore,,singapore,sutd.edu.sg,sutd
57537,national sun yat sen university,kaohsiung,,taiwan,yahoo.com.tw,yahoo
57538,singapore university technology and design,singapore,,singapore,sutd.edu.sg,sutd
57540,hong kong university science and technology,kowloon,,hong kong,ust.hk,ust
57542,rutgers business school,newark,new jersey,united states,rutgers.edu,rutgers
57544,university haifa,haifa,,israel,gmail.com,gmail
57545,china university geosciences,haldian,beijing,china,gmail.com,gmail
57546,china university geosciences,haidian,beijing,china,cugb.edu.cn,cugb
57549,korea university,seoul,,south korea,gmail.com,gmail
57552,university michigan ann arbor,ann arbor,michigan,united states,gmail.com,gmail
57559,tsinghua university,beijing,,china,gmail.com,gmail
57560,university sydney,sydney,nsw,australia,uni.sydney.edu.au,sydney
57561,california state polytechnic university pomona,pomona,california,united states,csupomona.edu,csupomona
57562,yonsei university,seoul,,south korea,yonsei.ac.kr,yonsei
57563,queensland university technology,brisbane,queensland,australia,student.qut.edu.au,qut
57564,university texas austin,austin,texas,united states,utexas.edu,utexas
57565,fore school management india,delhi,delhi,india,gmail.com,gmail
57567,hang seng management college,shatin,hong kong,hong kong,hsmc.edu.hk,hsmc
57570,college business administration/hankuk university foreign studies,seoul,,south korea,hufs.ac.kr,hufs
57573,kyung hee university,seoul,,south korea,khu.ac.kr,khu
57575,university autonoma de baja california,tijuana,,mexico,yahoo.com.mx,yahoo
57576,drew university,madison,new jersey,united states,drew.edu,drew
57578,european university viadrina,frankfurt on the oder,,germany,europa-uni.de,europa-uni
57579,german graduate school management law ggs,heilbronn,,germany,ggs.de,ggs
57581,german graduate school management law ggs,heilbronn,,germany,ggs.de,ggs
57584,hang seng management college,tai po,,hong kong,hsmc.edu.hk,hsmc
57585,university passau,passau,bavaria,germany,uni-passau.de,uni-passau
57586,athens university economics and business,athens,,greece,aueb.gr,aueb
57589,uea,london,,united kingdom,uea.ac.uk,uea
57593,indian school business,hyderabad,ap,india,isb.edu,isb
57594,university bonn,bonn,,germany,uni-bonn.de,uni-bonn
57595,technical university berlin,berlin,,germany,telekom.de,telekom
57597,heng dao firms management consulting co ltd,guangzhou,,china,vip.163.com,163
57598,university new south wales,sydney,nsw,australia,gmail.com,gmail
57599,wu vienna,vienna,,austria,wu.ac.at,wu
57609,peking university,beijing,,china,nsd.pku.edu.cn,pku
57610,vrije university brussel,brussels,,belgium,vub.ac.be,vub
57613,university cambridge,cambridge,cambridgeshire,united kingdom,jbs.cam.ac.uk,cam
57614,cranfield school management,cranfield,beds,united kingdom,cranfield.ac.uk,cranfield
57617,university trento,trento,italy,italy,unitn.it,unitn
57618,university lausanne,lausanne,,switzerland,unil.ch,unil
57619,vu university amsterdam,amersfoort,,netherlands,vu.nl,vu
57620,university jean moulin lyon 3,oullins,,france,iseor.com,iseor
57626,catholic university louvain,louvain la neuve,,belgium,uclouvain.be,uclouvain
57627,university libre de bruxelles,bruxelles,,belgium,ulb.ac.be,ulb
57628,university gottingen,gottingen,niedersachsen,germany,wiwi.uni-goettingen.de,uni-goettingen
57629,vu university amsterdam,amsterdam,,netherlands,vu.nl,vu
57631,city university hong kong,hong kong,,china,cityu.edu.hk,cityu
57633,ohio university,athens,ohio,united states,ohio.edu,ohio
57634,waseda university,shinjuku,,japan,gmail.com,gmail
57636,university warwick,coventry,,united kingdom,mail.wbs.ac.uk,wbs
57637,university akron,akron,ohio,united states,zips.uakron.edu,uakron
57638,national taipei university,taoyuan,,taiwan,gmail.com,gmail
57641,case western reserve university,cleveland,ohio,united states,case.edu,case
57642,drexel university,philadelphia,pennsylvania,united states,drexel.edu,drexel
57643,wageningen university,wageningen,,netherlands,wur.nl,wur
57644,university pantheon assas paris ii,paris,,france,wanadoo.fr,wanadoo
57645,carnegie mellon university,pittsburgh,pennsylvania,united states,andrew.cmu.edu,cmu
57646,deloitte consulting,dusseldorf,,germany,deloitte.de,deloitte
57648,university leipzig,leipzig,,germany,wifa.uni-leipzig.de,uni-leipzig
57649,university bamberg,bamberg,,germany,uni-bamberg.de,uni-bamberg
57651,vu university amsterdam,amsterdam,,netherlands,vu.nl,vu
57652,vu university amsterdam,amsterdam,,netherlands,vu.nl,vu
57653,erasmus university rotterdam,rotterdam,,netherlands,rsm.nl,rsm
57654,vlerick business school,gent,,belgium,vlerick.com,vlerick
57655,university copenhagen,copenhagen,,denmark,psy.ku.dk,ku
57658,university auckland,auckland,not applicable,new zealand,auckland.ac.nz,auckland
57661,shah abdul latif university,khairpur mirs,,pakistan,yahoo.com,yahoo
57662,university twente,enschede,,netherlands,hotmail.com,hotmail
57664,tilburg university,tilburg,,netherlands,tilburguniversity.edu,tilburguniversity
57665,erasmus university rotterdam,rotterdam,,netherlands,ese.eur.nl,eur
57667,catholic university leuven,leuven,,belgium,econ.kuleuven.be,kuleuven
57668,strathclyde university,glasgow,,united kingdom,strath.ac.uk,strath
57669,nanjing university,nanjing,jiangsu,china,126.com,126
57670,vlerick business school,gent,,belgium,vlerick.com,vlerick
57671,nanjing university,nanjing,jiangsu,china,gmail.com,gmail
57673,university exeter,exeter,,united kingdom,ex.ac.uk,ex
57674,hec paris,jouy en josas,ile-de-france,france,hec.edu,hec
57675,university exeter,exeter,,united kingdom,ex.ac.uk,ex
57679,university helsinki,helsinki,,finland,helsinki.fi,helsinki
57681,jyvaskyla university,jyvaskyla,,finland,jyu.fi,jyu
57684,leibniz university hannover,hannover,,germany,pua.uni-hannover.de,uni-hannover
57685,indiana university,bloomington,indiana,united states,indiana.edu,indiana
57686,university helsinki,helsinki,,finland,helsinki.fi,helsinki
57687,shanghai international studies university,shanghai,,china,163.com,163
57688,university queensland australia,brisbane,qld,australia,uqconnect.edu.au,uqconnect
57689,tu dortmund university,dortmund,,germany,tu-dortmund.de,tu-dortmund
57691,independent scholar,columbia,missouri,united states,adventur.es,adventur
57693,royal auris group,amersfoort,,netherlands,auris.nl,auris
57695,rzeszow university,rzeszow,,poland,gmail.com,gmail
57697,tilburg university,tilburg,,netherlands,uvt.nl,uvt
57699,tu dortmund university,dortmund,,germany,tu-dortmund.de,tu-dortmund
57700,erasmus university rotterdam,rotterdam,zuid-holland,netherlands,rsm.nl,rsm
57701,mines paristech,paris,,france,mines-paristech.fr,mines-paristech
57704,university cambridge,cambridge,cambridgeshire,united kingdom,btinternet.com,btinternet
57706,centro interdisciplinario de investigacion para el desarrollo integral regional unidad oaxaca,santa cruz xoxocotlan,oaxaca,mexico,hotmail.com,hotmail
57707,university goettingen,gottingen,niedersachsen,germany,uni-goettingen.de,uni-goettingen
57708,university navarra,barcelona,,spain,iese.edu,iese
57709,jacobs university bremen,bremen,,germany,jacobs-university.de,jacobs-university
57712,university queensland australia,brisbane,qld,australia,business.uq.edu.au,uq
57713,university lugano,lugano,,switzerland,gmail.com,gmail
57715,xi'an jiaotong university,xi an,shaanxi,china,163.com,163
57718,university carlos iii de madrid,madrid,,spain,gmail.com,gmail
57719,ie business school,madrid,madrid,spain,gmail.com,gmail
57721,bucknell university,lewisburg,pennsylvania,united states,bucknell.edu,bucknell
57722,university goettingen,gottingen,,germany,wiwi.uni-goettingen.de,uni-goettingen
57724,university queensland australia,brisbane,,australia,business.uq.edu.au,uq
57727,xi'an jiaotong university,xi an,shaanx,china,stu.xjtu.edu.cn,xjtu
57728,university nordland,mo i rana,,norway,uin.no,uin
57730,university warwick,coventry,select one..,united kingdom,wbs.ac.uk,wbs
57731,university illinois chicago,chicago,illinois,united states,uic.edu,uic
57733,durham university,durham,,united kingdom,durham.ac.uk,durham
57737,boardroom review limited,london,,united kingdom,boardroomreview.com,boardroomreview
57740,national university defense technology,changsha,,china,gmail.com,gmail
57741,university bologna,bologna,,italy,unibo.it,unibo
57742,university central florida,oviedo,florida,united states,knights.ucf.edu,ucf
57743,ohio state university,columbus,ohio,united states,fisher.osu.edu,osu
57744,skema business school,sophia antipolis,,france,skema.edu,skema
57745,indiana university kelley school,bloomington,indiana,united states,indiana.edu,indiana
57746,copenhagen business school,frederiksberg,,denmark,cbs.dk,cbs
57748,crp henri tudor,luxembourg,,luxembourg,tudor.lu,tudor
57754,seoul national university,seoul,kwanak ku,south korea,naver.com,naver
57757,nova school business and economics portugal,lisboa,,portugal,gmail.com,gmail
57758,ku leuven,leuven,,belgium,kuleuven.be,kuleuven
57759,university miami,miami,florida,united states,bus.miami.edu,miami
57761,tilburg university,tilburg,,netherlands,tilburguniversity.edu,tilburguniversity
57762,tu kaiserslautern,kaiserslautern,rhineland-palat,germany,wiwi.uni-kl.de,uni-kl
57763,seoul national university,seoul,kwanak ku,south korea,gmail.com,gmail
57764,stockholm school economics,stockholm,,sweden,hhs.se,hhs
57765,hec paris,jouy en josas,,france,hec.fr,hec
57766,arizona state university,tempe,arizona,united states,asu.edu,asu
57769,notre dame,notre dame,indiana,united states,nd.edu,nd
57771,bocconi university,milano,,italy,uunibocconi.it,uunibocconi
57774,university british columbia,vancouver,bc,canada,sauder.ubc.ca,ubc
57777,alanus university,alfter,nrw,germany,alanus.edu,alanus
57778,hec paris,jouy en josas,,france,hec.edu,hec
57779,nuertingen geislingen university,nuertingen,,germany,hfwu.de,hfwu
57780,crp henri tudor,luxembourg,,luxembourg,tudor.lu,tudor
57781,university pompeu fabra,barcelona,,spain,gmail.com,gmail
57782,nuertingen geislingen university,nuertingen,,germany,hfwu.de,hfwu
57783,university michigan,ann arbor,michigan,united states,umich.edu,umich
57784,university st gallen,st. gallen,,switzerland,unisg.ch,unisg
57785,university st thomas,minnesota,minnesota,united states,stthomas.edu,stthomas
57788,university minnesota,minneapolis,minnesota,united states,umn.edu,umn
57789,university milan,milan,,italy,inventati.org,inventati
57793,boston college,chestnut hill,massachusetts,united states,bc.edu,bc
57795,boston college,chestnut hill,massachusetts,united states,bc.edu,bc
57798,indian institute technology delhi,new delhi,,india,dms.iitd.ac.in,iitd
57801,carnegie mellon university,pittsburgh,pennsylvania,united states,andrew.cmu.edu,cmu
57802,university western australia,crawley,washington,australia,uwa.edu.au,uwa
57803,university houston,deer park,texas,united states,gmail.com,gmail
57804,northwestern university,evanston,illinois,united states,u.northwestern.edu,northwestern
57806,peking university,beijing,,china,163.com,163
57807,bowling green state university,bowling green,ohio,united states,bgsu.edu,bgsu
57808,daegu university,gyeongsan,,south korea,daegu.ac.kr,daegu
57809,university st gallen,st. gallen,,switzerland,unisg.ch,unisg
57810,wayne state university,detroit,michigan,united states,wayne.edu,wayne
57812,university trento,trento,italy,italy,unitn.it,unitn
57814,university trento,trento,italy,italy,unitn.it,unitn
57819,tu delft,delft,,netherlands,tudelft.nl,tudelft
57821,university western ontario,london,on,canada,uwo.ca,uwo
57822,university goettingen,gottingen,lower saxonia,germany,uni-goettingen.de,uni-goettingen
57825,university akron,wadsworth,ohio,united states,zips.uakron.edu,uakron
57827,emlyon business school,ecully,,france,em-lyon.com,em-lyon
57829,select international inc,pittsburgh,pennsylvania,united states,selectintl.com,selectintl
57830,westfaelische hochschule,gelsenkirchen,nrw,germany,w-has.de,w-has
57832,ku leuven,leuven,,belgium,kuleuven.be,kuleuven
57835,university amsterdam,amsterdam,,netherlands,uva.nl,uva
57836,florida international university,miami,florida,united states,fiu.edu,fiu
57838,university innsbruck,innsbruck,tirol,austria,uibk.ac.at,uibk
57839,german graduate school management law ggs,heilbronn,,germany,ggs.de,ggs
